"customer_id,last_active_week,activity_status"
"5813-UECBU,2023-12-30 00:00:00.000000,Dormant"
"5815-HGGHV,2023-12-29 00:00:00.000000,Dormant"
"5816-JMLGY,2023-08-11 00:00:00.000000,Dormant"
"5816-QVHRX,2023-11-17 00:00:00.000000,Dormant"
"5816-SCGFC,2023-07-18 00:00:00.000000,Dormant"
"5820-PTRYM,2024-03-13 00:00:00.000000,Dormant"
"5821-MMEIL,2023-11-29 00:00:00.000000,Dormant"
"5825-XJOCM,2023-06-23 00:00:00.000000,Dormant"
"5827-MWCZK,2024-05-31 00:00:00.000000,Dormant"
"5828-AVIPD,2023-10-15 00:00:00.000000,Dormant"
"5828-DWPIL,2023-09-17 00:00:00.000000,Dormant"
"5829-NVSQN,2023-11-08 00:00:00.000000,Dormant"
"5832-EXGTT,2023-09-30 00:00:00.000000,Dormant"
"5832-TRLPB,2024-04-08 00:00:00.000000,Dormant"
"5832-XKAES,2023-01-10 00:00:00.000000,Dormant"
"5834-ASPWA,2023-05-27 00:00:00.000000,Dormant"
"5835-BEQEU,2023-10-07 00:00:00.000000,Dormant"
"5837-LXSDN,2023-07-31 00:00:00.000000,Dormant"
"5839-SUYVZ,2023-08-13 00:00:00.000000,Dormant"
"5840-NVDCG,2023-08-09 00:00:00.000000,Dormant"
"5842-POCOP,2023-11-09 00:00:00.000000,Dormant"
"5843-TTHGI,2023-10-28 00:00:00.000000,Dormant"
"5844-QVTAT,2024-02-13 00:00:00.000000,Dormant"
"5845-BZZIB,2024-03-22 00:00:00.000000,Dormant"
"5846-ABOBJ,2023-12-09 00:00:00.000000,Dormant"
"5846-NEQVZ,2023-11-03 00:00:00.000000,Dormant"
"5846-QFDFI,2023-11-04 00:00:00.000000,Dormant"
"5847-MXBEO,2023-10-05 00:00:00.000000,Dormant"
"5848-FHRFC,2023-07-07 00:00:00.000000,Dormant"
"5849-ASHZJ,2023-10-26 00:00:00.000000,Dormant"
"5850-BDWCY,2023-12-02 00:00:00.000000,Dormant"
"5854-KSRBJ,2023-07-14 00:00:00.000000,Dormant"
"5855-EIBDE,2023-10-10 00:00:00.000000,Dormant"
"5857-TYBCJ,2023-09-11 00:00:00.000000,Dormant"
"5857-XRECV,2023-10-24 00:00:00.000000,Dormant"
"5858-EAFCZ,2023-01-21 00:00:00.000000,Dormant"
"5859-HZYLF,2024-01-26 00:00:00.000000,Dormant"
"5862-BRIXZ,2023-06-18 00:00:00.000000,Dormant"
"5863-OOKCL,2023-10-27 00:00:00.000000,Dormant"
"5868-CZJDR,2023-06-10 00:00:00.000000,Dormant"
"5868-YTYKS,2023-04-26 00:00:00.000000,Dormant"
"5868-YWPDW,2023-07-10 00:00:00.000000,Dormant"
"5871-DGTXZ,2023-09-09 00:00:00.000000,Dormant"
"5872-OEQNH,2023-07-25 00:00:00.000000,Dormant"
"5875-YPQFJ,2023-11-16 00:00:00.000000,Dormant"
"5876-HZVZM,2023-05-22 00:00:00.000000,Dormant"
"5876-QMYLD,2023-10-23 00:00:00.000000,Dormant"
"5879-HMFFH,2024-01-30 00:00:00.000000,Dormant"
"5879-SESNB,2023-05-26 00:00:00.000000,Dormant"
"5882-CMAZQ,2023-05-26 00:00:00.000000,Dormant"
"5883-GTGVD,2023-10-06 00:00:00.000000,Dormant"
"5884-FBCTL,2024-01-09 00:00:00.000000,Dormant"
"5884-GCYMI,2023-08-29 00:00:00.000000,Dormant"
"5886-VLQVU,2023-11-26 00:00:00.000000,Dormant"
"5887-IKKYO,2023-11-26 00:00:00.000000,Dormant"
"5889-JTMUL,2023-07-26 00:00:00.000000,Dormant"
"5889-LFOLL,2024-01-17 00:00:00.000000,Dormant"
"5893-KCLGT,2024-04-18 00:00:00.000000,Dormant"
"5893-PYOLZ,2024-02-17 00:00:00.000000,Dormant"
"5895-QSXOD,2023-10-13 00:00:00.000000,Dormant"
"5896-NPFWW,2023-08-22 00:00:00.000000,Dormant"
"5897-ZYEKH,2023-08-03 00:00:00.000000,Dormant"
"5898-IGSLP,2024-01-21 00:00:00.000000,Dormant"
"5899-MQZZL,2023-12-25 00:00:00.000000,Dormant"
"5899-OUVKV,2024-05-26 00:00:00.000000,Dormant"
"5902-WBLSE,2023-12-25 00:00:00.000000,Dormant"
"5906-BFOZT,2023-05-11 00:00:00.000000,Dormant"
"5906-CVLHP,2023-08-08 00:00:00.000000,Dormant"
"5906-DVAPM,2024-06-07 00:00:00.000000,Dormant"
"5908-QMGOE,2023-05-25 00:00:00.000000,Dormant"
"5909-ECHUI,2023-11-30 00:00:00.000000,Dormant"
"5913-INRQV,2023-12-06 00:00:00.000000,Dormant"
"5914-DVBWJ,2023-12-18 00:00:00.000000,Dormant"
"5914-GXMDA,2024-04-30 00:00:00.000000,Dormant"
"5914-XRFQB,2023-11-04 00:00:00.000000,Dormant"
"5915-ANOEI,2023-11-19 00:00:00.000000,Dormant"
"5915-DGNVC,2023-08-11 00:00:00.000000,Dormant"
"5916-QEWPT,2023-06-09 00:00:00.000000,Dormant"
"5917-HBSDW,2024-02-02 00:00:00.000000,Dormant"
"5917-RYRMG,2024-06-03 00:00:00.000000,Dormant"
"5918-VUKWP,2024-01-20 00:00:00.000000,Dormant"
"5919-TMRGD,2023-03-06 00:00:00.000000,Dormant"
"5919-VCZYM,2023-04-10 00:00:00.000000,Dormant"
"5921-NGYRH,2024-03-31 00:00:00.000000,Dormant"
"5922-ABDVO,2024-03-27 00:00:00.000000,Dormant"
"5923-GXUOC,2024-02-23 00:00:00.000000,Dormant"
"5924-IFQTT,2023-11-06 00:00:00.000000,Dormant"
"5924-SNGKP,2024-02-23 00:00:00.000000,Dormant"
"5928-QLDHB,2024-02-23 00:00:00.000000,Dormant"
"5930-GBIWP,2024-04-29 00:00:00.000000,Dormant"
"5931-FLJJF,2023-09-04 00:00:00.000000,Dormant"
"5934-RMPOV,2024-04-11 00:00:00.000000,Dormant"
"5934-TSSAU,2024-01-14 00:00:00.000000,Dormant"
"5935-FCCNB,2023-06-26 00:00:00.000000,Dormant"
"5937-EORGB,2023-08-25 00:00:00.000000,Dormant"
"5939-SXWHM,2024-01-24 00:00:00.000000,Dormant"
"5939-XAIXZ,2024-04-04 00:00:00.000000,Dormant"
"5940-AHUHD,2023-11-09 00:00:00.000000,Dormant"
"5940-NFXKV,2023-09-16 00:00:00.000000,Dormant"
"5944-UGLLK,2023-11-02 00:00:00.000000,Dormant"
"5945-AZYHT,2023-08-31 00:00:00.000000,Dormant"
"5947-SGKCL,2023-12-29 00:00:00.000000,Dormant"
"5948-UJZLF,2023-06-16 00:00:00.000000,Dormant"
"5949-EBSQK,2023-09-21 00:00:00.000000,Dormant"
"5949-HGVJL,2024-02-02 00:00:00.000000,Dormant"
"5949-XIKAE,2023-05-14 00:00:00.000000,Dormant"
"5950-AAAGJ,2023-11-15 00:00:00.000000,Dormant"
"5951-AOFIH,2024-04-22 00:00:00.000000,Dormant"
"5954-BDFSG,2024-01-17 00:00:00.000000,Dormant"
"5955-EPOAZ,2023-07-06 00:00:00.000000,Dormant"
"5955-ERIHD,2023-06-02 00:00:00.000000,Dormant"
"5956-VKDTT,2023-02-27 00:00:00.000000,Dormant"
"5956-YHHRX,2024-01-22 00:00:00.000000,Dormant"
"5959-BELXA,2024-03-01 00:00:00.000000,Dormant"
"5960-MVTUK,2023-04-23 00:00:00.000000,Dormant"
"5960-WPXQM,2023-10-21 00:00:00.000000,Dormant"
"5961-VUSRV,2023-12-27 00:00:00.000000,Dormant"
"5965-GGPRW,2023-10-08 00:00:00.000000,Dormant"
"5966-EMAZU,2023-11-03 00:00:00.000000,Dormant"
"5968-HYJRZ,2024-02-17 00:00:00.000000,Dormant"
"5968-VXZLG,2023-05-31 00:00:00.000000,Dormant"
"5968-XQIVE,2024-04-08 00:00:00.000000,Dormant"
"5970-GHJAW,2023-07-22 00:00:00.000000,Dormant"
"5973-EJGDP,2023-08-25 00:00:00.000000,Dormant"
"5975-BAICR,2023-09-30 00:00:00.000000,Dormant"
"5976-JCJRH,2023-06-23 00:00:00.000000,Dormant"
"5977-CKHON,2023-07-24 00:00:00.000000,Dormant"
"5980-BDHPY,2023-08-02 00:00:00.000000,Dormant"
"5980-NOPLP,2024-04-19 00:00:00.000000,Dormant"
"5981-ITEMU,2023-08-21 00:00:00.000000,Dormant"
"5981-ZVXOT,2023-09-30 00:00:00.000000,Dormant"
"5982-FPVQN,2024-02-14 00:00:00.000000,Dormant"
"5982-PSMKW,2024-01-07 00:00:00.000000,Dormant"
"5982-XMDEX,2023-09-21 00:00:00.000000,Dormant"
"5985-BEHZK,2023-09-07 00:00:00.000000,Dormant"
"5985-TBABQ,2023-10-21 00:00:00.000000,Dormant"
"5986-WWXDV,2023-12-15 00:00:00.000000,Dormant"
"5989-AXPUC,2024-05-10 00:00:00.000000,Dormant"
"5989-OMNJE,2023-07-01 00:00:00.000000,Dormant"
"5989-PGKJB,2023-08-27 00:00:00.000000,Dormant"
"5993-BQHEA,2023-09-18 00:00:00.000000,Dormant"
"5993-JSUWV,2024-04-08 00:00:00.000000,Dormant"
"5995-LFTLE,2023-11-25 00:00:00.000000,Dormant"
"5995-OIGLP,2023-12-23 00:00:00.000000,Dormant"
"5995-SNNEW,2023-11-06 00:00:00.000000,Dormant"
"5995-WWKKG,2024-06-05 00:00:00.000000,Dormant"
"5996-DAOQL,2023-04-10 00:00:00.000000,Dormant"
"5996-EBTKM,2024-02-03 00:00:00.000000,Dormant"
"5996-NRVXR,2024-04-03 00:00:00.000000,Dormant"
"5997-OPVFA,2024-02-12 00:00:00.000000,Dormant"
"5998-DZLYR,2024-05-23 00:00:00.000000,Dormant"
"5998-VVEJY,2023-12-18 00:00:00.000000,Dormant"
"5999-LCXAO,2023-12-23 00:00:00.000000,Dormant"
"6000-APYLU,2023-10-25 00:00:00.000000,Dormant"
"6000-UKLWI,2024-03-19 00:00:00.000000,Dormant"
"6005-OBZPH,2023-07-08 00:00:00.000000,Dormant"
"6007-TCTST,2024-01-25 00:00:00.000000,Dormant"
"6008-NAIXK,2023-06-22 00:00:00.000000,Dormant"
"6010-DDPPW,2023-10-31 00:00:00.000000,Dormant"
"6013-BHCAW,2023-12-18 00:00:00.000000,Dormant"
"6015-VVHHE,2023-11-25 00:00:00.000000,Dormant"
"6016-LVTJQ,2023-07-28 00:00:00.000000,Dormant"
"6016-NXBNJ,2023-11-05 00:00:00.000000,Dormant"
"6017-PPLPX,2024-04-17 00:00:00.000000,Dormant"
"6022-KOUQO,2023-07-01 00:00:00.000000,Dormant"
"6022-UGGSO,2023-06-25 00:00:00.000000,Dormant"
"6023-GSSXW,2023-08-29 00:00:00.000000,Dormant"
"6023-YEBUP,2023-01-20 00:00:00.000000,Dormant"
"6024-RUGGH,2023-09-03 00:00:00.000000,Dormant"
"6029-CSMJE,2024-03-23 00:00:00.000000,Dormant"
"6029-WTIPC,2024-03-28 00:00:00.000000,Dormant"
"6030-REHUX,2023-08-25 00:00:00.000000,Dormant"
"6032-IGALN,2023-07-27 00:00:00.000000,Dormant"
"6032-KRXXO,2024-06-09 00:00:00.000000,Dormant"
"6034-YMTOB,2023-11-14 00:00:00.000000,Dormant"
"6034-ZRYCV,2024-05-22 00:00:00.000000,Dormant"
"6035-BXTTY,2024-02-06 00:00:00.000000,Dormant"
"6035-RIIOM,2024-03-28 00:00:00.000000,Dormant"
"6036-TTFYU,2023-07-20 00:00:00.000000,Dormant"
"6038-GCYEC,2024-03-18 00:00:00.000000,Dormant"
"6040-CGACY,2023-06-14 00:00:00.000000,Dormant"
"6047-SUHPR,2023-08-18 00:00:00.000000,Dormant"
"6047-YHPVI,2023-09-05 00:00:00.000000,Dormant"
"6048-NJXHX,2024-01-30 00:00:00.000000,Dormant"
"6048-QBXKL,2023-10-10 00:00:00.000000,Dormant"
"6048-UWKAL,2023-12-26 00:00:00.000000,Dormant"
"6050-FFXES,2023-09-06 00:00:00.000000,Dormant"
"6050-IJRHS,2024-04-13 00:00:00.000000,Dormant"
"6051-PTVNS,2024-03-11 00:00:00.000000,Dormant"
"6060-DRTNL,2023-04-02 00:00:00.000000,Dormant"
"6060-QBMGV,2024-05-18 00:00:00.000000,Dormant"
"6061-GWWAV,2023-12-20 00:00:00.000000,Dormant"
"6061-PQHMK,2024-05-12 00:00:00.000000,Dormant"
"6064-PUPMC,2024-06-01 00:00:00.000000,Dormant"
"6064-ZATLR,2023-12-19 00:00:00.000000,Dormant"
"6067-NGCEU,2023-06-29 00:00:00.000000,Dormant"
"6072-NUQCB,2023-11-26 00:00:00.000000,Dormant"
"6075-QMNRR,2023-08-17 00:00:00.000000,Dormant"
"6075-SLNIL,2023-10-05 00:00:00.000000,Dormant"
"6077-BDPXA,2023-04-24 00:00:00.000000,Dormant"
"6078-VESFR,2023-04-25 00:00:00.000000,Dormant"
"6080-LNESI,2024-03-16 00:00:00.000000,Dormant"
"6080-TCMYC,2024-03-21 00:00:00.000000,Dormant"
"6082-GLJIX,2023-07-31 00:00:00.000000,Dormant"
"6082-OQFBA,2024-01-19 00:00:00.000000,Dormant"
"6086-ESGRL,2023-01-28 00:00:00.000000,Dormant"
"6087-MVHJH,2024-02-14 00:00:00.000000,Dormant"
"6087-YPWHO,2023-12-21 00:00:00.000000,Dormant"
"6088-BXMRG,2024-05-26 00:00:00.000000,Dormant"
"6092-QZVPP,2024-01-27 00:00:00.000000,Dormant"
"6094-ZIVKX,2024-02-08 00:00:00.000000,Dormant"
"6096-EGVTU,2023-09-03 00:00:00.000000,Dormant"
"6097-EQISJ,2024-02-27 00:00:00.000000,Dormant"
"6100-FJZDG,2024-01-02 00:00:00.000000,Dormant"
"6100-QQHEB,2023-06-05 00:00:00.000000,Dormant"
"6101-IMRMM,2023-04-02 00:00:00.000000,Dormant"
"6103-BOCOU,2023-07-14 00:00:00.000000,Dormant"
"6103-LIANB,2024-03-13 00:00:00.000000,Dormant"
"6103-QCKFX,2023-11-04 00:00:00.000000,Dormant"
"6108-OQZDQ,2023-12-11 00:00:00.000000,Dormant"
"6110-OHIHY,2023-10-26 00:00:00.000000,Dormant"
"6112-KTHFQ,2023-10-27 00:00:00.000000,Dormant"
"6114-TCFID,2024-01-02 00:00:00.000000,Dormant"
"6115-ZTBFQ,2023-10-28 00:00:00.000000,Dormant"
"6116-RFVHN,2023-12-09 00:00:00.000000,Dormant"
"6119-SPUDB,2023-10-17 00:00:00.000000,Dormant"
"6120-RJKLU,2023-08-01 00:00:00.000000,Dormant"
"6121-TNHBO,2023-09-20 00:00:00.000000,Dormant"
"6121-VZNQB,2023-11-23 00:00:00.000000,Dormant"
"6122-EFVKN,2023-07-25 00:00:00.000000,Dormant"
"6122-LJADA,2023-07-06 00:00:00.000000,Dormant"
"6124-ACRHJ,2023-09-17 00:00:00.000000,Dormant"
"6127-ISGTU,2023-10-05 00:00:00.000000,Dormant"
"6127-IYJOZ,2023-06-19 00:00:00.000000,Dormant"
"6128-AQBMT,2023-06-13 00:00:00.000000,Dormant"
"6128-CZOMY,2023-03-28 00:00:00.000000,Dormant"
"6128-DAFVY,2024-02-28 00:00:00.000000,Dormant"
"6131-FOYAS,2023-08-27 00:00:00.000000,Dormant"
"6131-IUNXN,2023-05-21 00:00:00.000000,Dormant"
"6131-JLWZM,2023-10-19 00:00:00.000000,Dormant"
"6133-OZILE,2023-09-09 00:00:00.000000,Dormant"
"6134-KWTBV,2024-02-07 00:00:00.000000,Dormant"
"6135-OZQVA,2023-06-01 00:00:00.000000,Dormant"
"6137-MFAJN,2023-06-20 00:00:00.000000,Dormant"
"6137-NICCO,2023-10-21 00:00:00.000000,Dormant"
"6139-ZZRBQ,2023-08-14 00:00:00.000000,Dormant"
"6140-QNRQQ,2023-10-03 00:00:00.000000,Dormant"
"6141-OOXUQ,2023-03-18 00:00:00.000000,Dormant"
"6142-VSJQO,2023-02-12 00:00:00.000000,Dormant"
"6143-JQKEA,2023-08-06 00:00:00.000000,Dormant"
"6145-NNPNO,2023-05-04 00:00:00.000000,Dormant"
"6147-CBCRA,2023-08-18 00:00:00.000000,Dormant"
"6152-ONASV,2024-06-01 00:00:00.000000,Dormant"
"6156-UZDLF,2024-03-22 00:00:00.000000,Dormant"
"6158-DWPZT,2023-06-02 00:00:00.000000,Dormant"
"6158-HDPXZ,2023-05-20 00:00:00.000000,Dormant"
"6161-ERDGD,2024-02-06 00:00:00.000000,Dormant"
"6161-UUUTA,2023-05-11 00:00:00.000000,Dormant"
"6164-HAQTX,2024-02-17 00:00:00.000000,Dormant"
"6164-HXUGH,2023-06-01 00:00:00.000000,Dormant"
"6166-ILMNY,2023-12-01 00:00:00.000000,Dormant"
"6166-YIPFO,2024-03-13 00:00:00.000000,Dormant"
"6168-WFVVF,2023-03-16 00:00:00.000000,Dormant"
"6168-YBYNP,2024-05-11 00:00:00.000000,Dormant"
"6169-PGNCD,2023-07-13 00:00:00.000000,Dormant"
"6169-PPETC,2023-10-23 00:00:00.000000,Dormant"
"6171-ZTVYB,2024-05-21 00:00:00.000000,Dormant"
"6172-FECYY,2023-11-15 00:00:00.000000,Dormant"
"6173-GOLSU,2024-01-12 00:00:00.000000,Dormant"
"6173-ITPWD,2024-04-01 00:00:00.000000,Dormant"
"6174-NRBTZ,2024-03-17 00:00:00.000000,Dormant"
"6175-IRFIT,2023-06-03 00:00:00.000000,Dormant"
"6176-YJWAS,2023-10-07 00:00:00.000000,Dormant"
"6177-PEVRA,2024-01-04 00:00:00.000000,Dormant"
"6178-KFNHS,2023-04-05 00:00:00.000000,Dormant"
"6179-GJPSO,2024-01-27 00:00:00.000000,Dormant"
"6180-YBIQI,2023-04-16 00:00:00.000000,Dormant"
"6181-AXXYF,2023-09-01 00:00:00.000000,Dormant"
"6184-DYUOB,2023-06-17 00:00:00.000000,Dormant"
"6185-TASNN,2023-07-23 00:00:00.000000,Dormant"
"6188-UXBBR,2023-11-05 00:00:00.000000,Dormant"
"6194-HBGQN,2023-10-01 00:00:00.000000,Dormant"
"6195-MELTI,2024-01-01 00:00:00.000000,Dormant"
"6196-HBOBZ,2024-02-17 00:00:00.000000,Dormant"
"6198-PNNSZ,2023-12-25 00:00:00.000000,Dormant"
"6198-RTPMF,2023-10-15 00:00:00.000000,Dormant"
"6198-ZFIOJ,2023-08-19 00:00:00.000000,Dormant"
"6199-IPCAO,2024-04-11 00:00:00.000000,Dormant"
"6199-IWKGC,2023-08-21 00:00:00.000000,Dormant"
"6202-DYYFX,2023-07-28 00:00:00.000000,Dormant"
"6202-JVYEU,2023-11-28 00:00:00.000000,Dormant"
"6203-HBZPA,2023-07-31 00:00:00.000000,Dormant"
"6204-IEUXJ,2023-04-09 00:00:00.000000,Dormant"
"6207-WIOLX,2023-08-21 00:00:00.000000,Dormant"
"6210-KBBPI,2023-06-03 00:00:00.000000,Dormant"
"6211-WHMYA,2023-09-24 00:00:00.000000,Dormant"
"6211-WWLTF,2024-03-19 00:00:00.000000,Dormant"
"6212-ATMLK,2023-08-15 00:00:00.000000,Dormant"
"6214-EDAKZ,2023-09-02 00:00:00.000000,Dormant"
"6215-NQCPY,2024-02-08 00:00:00.000000,Dormant"
"6217-KDYWC,2024-05-07 00:00:00.000000,Dormant"
"6217-TOWGS,2023-11-27 00:00:00.000000,Dormant"
"6218-KNUBD,2023-02-17 00:00:00.000000,Dormant"
"6221-AVQYL,2023-04-16 00:00:00.000000,Dormant"
"6223-DHJGV,2023-12-23 00:00:00.000000,Dormant"
"6227-FBDXH,2024-03-04 00:00:00.000000,Dormant"
"6227-HWPWX,2023-12-06 00:00:00.000000,Dormant"
"6229-LSCKB,2023-06-07 00:00:00.000000,Dormant"
"6229-UOLQL,2023-09-09 00:00:00.000000,Dormant"
"6230-BSUXY,2023-08-13 00:00:00.000000,Dormant"
"6231-WFGFH,2023-02-28 00:00:00.000000,Dormant"
"6233-HXJMX,2023-06-11 00:00:00.000000,Dormant"
"6234-PFPXL,2024-01-26 00:00:00.000000,Dormant"
"6234-RAAPL,2023-07-28 00:00:00.000000,Dormant"
"6235-VDHOM,2023-08-17 00:00:00.000000,Dormant"
"6240-EURKS,2023-06-19 00:00:00.000000,Dormant"
"6242-FEGFD,2023-08-23 00:00:00.000000,Dormant"
"6242-MBHPK,2023-08-05 00:00:00.000000,Dormant"
"6242-SGYTS,2023-10-27 00:00:00.000000,Dormant"
"6243-OZGFH,2024-03-31 00:00:00.000000,Dormant"
"6244-BESBM,2023-07-18 00:00:00.000000,Dormant"
"6248-BSHKG,2024-06-03 00:00:00.000000,Dormant"
"6248-TKCQV,2024-01-04 00:00:00.000000,Dormant"
"6250-CGGUN,2024-02-01 00:00:00.000000,Dormant"
"6252-DFGTK,2023-08-11 00:00:00.000000,Dormant"
"6253-GNHWH,2023-11-17 00:00:00.000000,Dormant"
"6253-WRFHY,2023-09-30 00:00:00.000000,Dormant"
"6257-DTAYD,2024-02-21 00:00:00.000000,Dormant"
"6257-RJOHI,2023-01-30 00:00:00.000000,Dormant"
"6258-NGCNG,2023-05-17 00:00:00.000000,Dormant"
"6258-PVZWJ,2023-07-04 00:00:00.000000,Dormant"
"6259-WJQLC,2024-02-25 00:00:00.000000,Dormant"
"6260-ONULR,2023-05-22 00:00:00.000000,Dormant"
"6260-XLACS,2023-10-06 00:00:00.000000,Dormant"
"6261-LHRTG,2023-10-02 00:00:00.000000,Dormant"
"6261-RCVNS,2023-08-16 00:00:00.000000,Dormant"
"6265-FRMTQ,2023-12-05 00:00:00.000000,Dormant"
"6265-SXWBU,2023-07-19 00:00:00.000000,Dormant"
"6266-QHOJZ,2023-07-21 00:00:00.000000,Dormant"
"6267-DCFFZ,2024-03-20 00:00:00.000000,Dormant"
"6270-OMFIW,2024-04-05 00:00:00.000000,Dormant"
"6275-YDUVO,2023-11-16 00:00:00.000000,Dormant"
"6278-FEPBZ,2023-08-27 00:00:00.000000,Dormant"
"6281-FKEWS,2023-08-27 00:00:00.000000,Dormant"
"6283-GITPX,2024-05-20 00:00:00.000000,Dormant"
"6284-AHOOQ,2023-08-05 00:00:00.000000,Dormant"
"6284-KMNUF,2023-08-07 00:00:00.000000,Dormant"
"6285-FTQBF,2023-07-16 00:00:00.000000,Dormant"
"6286-SUUWT,2023-05-09 00:00:00.000000,Dormant"
"6286-ZHAOK,2024-04-10 00:00:00.000000,Dormant"
"6288-CHQJB,2024-03-26 00:00:00.000000,Dormant"
"6288-LBEAR,2024-02-29 00:00:00.000000,Dormant"
"6289-CPNLD,2024-05-10 00:00:00.000000,Dormant"
"6292-TOSSS,2024-06-05 00:00:00.000000,Dormant"
"6295-OSINB,2024-03-18 00:00:00.000000,Dormant"
"6296-DDOOR,2023-10-29 00:00:00.000000,Dormant"
"6297-NOOPG,2024-05-21 00:00:00.000000,Dormant"
"6298-QDFNH,2023-08-05 00:00:00.000000,Dormant"
"6300-BWMJX,2023-10-13 00:00:00.000000,Dormant"
"6302-JGYRJ,2024-03-02 00:00:00.000000,Dormant"
"6303-KFWSL,2024-04-09 00:00:00.000000,Dormant"
"6304-IJFSQ,2023-06-09 00:00:00.000000,Dormant"
"6305-YLBMM,2023-07-30 00:00:00.000000,Dormant"
"6308-CQRBU,2023-12-19 00:00:00.000000,Dormant"
"6311-UEUME,2024-01-12 00:00:00.000000,Dormant"
"6313-GIDIT,2023-07-14 00:00:00.000000,Dormant"
"6317-YPKDH,2023-12-08 00:00:00.000000,Dormant"
"6319-IEJWJ,2023-09-16 00:00:00.000000,Dormant"
"6319-QSUSR,2023-06-08 00:00:00.000000,Dormant"
"6322-HRPFA,2024-04-26 00:00:00.000000,Dormant"
"6322-PJJDJ,2023-10-11 00:00:00.000000,Dormant"
"6323-AYBRX,2024-04-02 00:00:00.000000,Dormant"
"6326-MTTXK,2023-10-19 00:00:00.000000,Dormant"
"6328-ZPBGN,2023-06-28 00:00:00.000000,Dormant"
"6330-JKLPC,2023-08-22 00:00:00.000000,Dormant"
"6331-EWIEB,2023-11-20 00:00:00.000000,Dormant"
"6331-LWDTQ,2023-05-30 00:00:00.000000,Dormant"
"6332-FBZRI,2024-02-03 00:00:00.000000,Dormant"
"6333-YDVLT,2023-08-20 00:00:00.000000,Dormant"
"6338-AVWCY,2023-03-25 00:00:00.000000,Dormant"
"6339-DKLMK,2023-12-22 00:00:00.000000,Dormant"
"6339-RZCBJ,2024-03-01 00:00:00.000000,Dormant"
"6339-TBELP,2023-07-31 00:00:00.000000,Dormant"
"6339-YPSAH,2023-03-30 00:00:00.000000,Dormant"
"6340-DACFT,2024-03-14 00:00:00.000000,Dormant"
"6341-AEVKX,2023-10-26 00:00:00.000000,Dormant"
"6341-JVQGF,2023-11-28 00:00:00.000000,Dormant"
"6344-SFJVH,2023-08-23 00:00:00.000000,Dormant"
"6345-FZOQH,2023-08-13 00:00:00.000000,Dormant"
"6345-HOVES,2024-04-13 00:00:00.000000,Dormant"
"6345-ULYRW,2023-06-16 00:00:00.000000,Dormant"
"6347-DCUIK,2023-11-17 00:00:00.000000,Dormant"
"6348-SNFUS,2024-02-18 00:00:00.000000,Dormant"
"6349-JDHQP,2023-08-28 00:00:00.000000,Dormant"
"6350-XFYGW,2023-07-23 00:00:00.000000,Dormant"
"6351-SCJKT,2023-06-07 00:00:00.000000,Dormant"
"6352-GIGGQ,2023-07-06 00:00:00.000000,Dormant"
"6352-TWCAU,2024-01-20 00:00:00.000000,Dormant"
"6353-BRMMA,2023-08-11 00:00:00.000000,Dormant"
"6356-ELRKD,2023-01-03 00:00:00.000000,Dormant"
"6357-JJPQT,2023-05-10 00:00:00.000000,Dormant"
"6358-LYNGM,2023-03-04 00:00:00.000000,Dormant"
"6360-SVNWV,2023-07-13 00:00:00.000000,Dormant"
"6362-QHAFM,2024-01-01 00:00:00.000000,Dormant"
"6365-HITVU,2024-01-15 00:00:00.000000,Dormant"
"6365-MTGZX,2024-01-01 00:00:00.000000,Dormant"
"6366-XIVKZ,2024-02-14 00:00:00.000000,Dormant"
"6366-ZGQGL,2023-09-03 00:00:00.000000,Dormant"
"6368-NWMCE,2023-07-19 00:00:00.000000,Dormant"
"6368-TZZDT,2023-07-27 00:00:00.000000,Dormant"
"6369-MCAKO,2024-05-04 00:00:00.000000,Dormant"
"6370-ZVHDV,2023-06-22 00:00:00.000000,Dormant"
"6371-NZYEG,2024-01-21 00:00:00.000000,Dormant"
"6372-RFVNS,2023-06-02 00:00:00.000000,Dormant"
"6374-AFWOX,2023-06-14 00:00:00.000000,Dormant"
"6374-NTQLP,2023-07-24 00:00:00.000000,Dormant"
"6376-GAHQE,2023-11-22 00:00:00.000000,Dormant"
"6377-KSLXC,2023-11-14 00:00:00.000000,Dormant"
"6377-WHAOX,2023-08-05 00:00:00.000000,Dormant"
"6379-RXJRQ,2023-10-13 00:00:00.000000,Dormant"
"6380-ARCEH,2023-07-10 00:00:00.000000,Dormant"
"6383-ZTSIW,2023-10-05 00:00:00.000000,Dormant"
"6384-VMJHP,2023-10-08 00:00:00.000000,Dormant"
"6386-SZZKH,2023-11-17 00:00:00.000000,Dormant"
"6388-TABGU,2023-07-11 00:00:00.000000,Dormant"
"6390-DSAZX,2023-10-05 00:00:00.000000,Dormant"
"6393-WRYZE,2024-02-06 00:00:00.000000,Dormant"
"6394-HHHZM,2023-01-19 00:00:00.000000,Dormant"
"6394-MFYNG,2023-08-02 00:00:00.000000,Dormant"
"6397-JNZZG,2023-07-03 00:00:00.000000,Dormant"
"6400-BWQKW,2023-06-13 00:00:00.000000,Dormant"
"6402-EJMWF,2024-01-10 00:00:00.000000,Dormant"
"6402-SSEJG,2023-09-01 00:00:00.000000,Dormant"
"6402-ZFPPI,2023-12-10 00:00:00.000000,Dormant"
"6407-GSJNL,2023-10-01 00:00:00.000000,Dormant"
"6407-UTSLV,2023-07-13 00:00:00.000000,Dormant"
